,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,7202,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120175839.62777206,120175839.62777206,True,,2,,,,2023-08-01T23:35:00.000Z,1867.9221380930123,7346824733.072377,67.239,1.06631782,0.6377078,0.53915819,-3.49135369,-2.02516911,-1.91234116,224479111304.63095,18.9812,224479111304.63,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
2,825,Tether USDt,USDT,tether,58274,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-01T23:35:00.000Z,0.9995096864386102,26244942835.996254,43.1449,0.00248849,-0.04637281,-0.04236214,-0.05374978,-0.08085231,-0.08813921,83854357620.86856,7.0866,86663744587.23,,2023-08-01T23:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-01 23:36:46.549898
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855104.24881595,153855104.24881595,False,,4,,,,2023-08-01T23:35:00.000Z,247.03889406546605,812662556.1044245,-25.6492,0.5326069,2.37374869,3.88998014,0.37770112,-19.66832696,-24.25802884,38008194799.95448,3.2108,38008194799.95,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-01T23:35:00.000Z,0.7063617155622373,1421692689.3753684,-4.3889,0.43420427,0.98793898,-0.69666345,45.53436494,34.70958974,52.2264805,37220919340.17724,3.1473,70636171556.22,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26281962554.437496,26281962554.437496,False,,6,,,,2023-08-01T23:35:00.000Z,1.0001180530828067,4027356402.605284,45.4143,0.00688909,0.00255764,0.01293709,-0.00103599,0.01523111,-0.00466541,26285065221.139256,2.2211,26285065221.14,,2023-08-01T23:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-01 23:36:46.549898
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140417426383.7052,140417426383.7052,True,,7,,,,2023-08-01T23:35:00.000Z,0.07781500714205092,365329064.032134,5.3706,0.37472386,0.01817898,-4.5152186,14.3146864,7.17234529,-2.57646236,10926583036.91643,0.9233,10926583036.92,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35011261479.763,36030277985.671,False,,8,,,,2023-08-01T23:35:00.000Z,0.3090586879851838,251058149.34236422,28.2926,0.76762608,0.49176158,1.65261367,5.81263957,-18.26231612,-21.71220889,10820534537.641758,0.9143,13907640959.33,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404509795.6171484,553867964.1662365,True,,9,,,,2023-08-01T23:35:00.000Z,23.89632278398369,419069148.85966873,11.2985,1.27016551,0.75153,2.97877481,22.56265014,12.30628342,8.02813891,9666296645.350649,0.8166,13235407651.42,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600245415.98079,89600247977.04501,True,,10,71659659264.0,5621316968.102813,,2023-08-01T23:35:00.000Z,0.07844465108874471,213226467.8504013,-15.6985,0.43797858,0.44815254,-4.19365333,3.34656068,-5.07972691,13.42516738,7028659989.122511,0.5938,7028660190.02,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73492539.22743528,84000000.0,False,,11,,,,2023-08-01T23:35:00.000Z,93.66641825183288,764325261.6712369,44.7156,0.45732444,1.66699704,4.70656214,-17.28472674,-1.76938179,5.25817426,6883782917.666187,0.5817,7867979133.15,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-01T23:35:00.000Z,0.69677447849297,293406108.9555065,31.8648,1.44828243,1.33424824,-1.55219511,2.28119212,-22.64367707,-30.9307756,6493568200.582372,0.5487,6967744784.93,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1211068314.6183484,1340547191.9235282,True,,13,,,,2023-08-01T23:35:00.000Z,5.182565957429607,123832697.24185976,14.7539,0.75613242,1.45019349,0.24541724,-5.97768838,-1.92363087,-10.46090182,6276441419.462701,0.5302,6947474241.19,,2023-08-01T23:35:00.000Z,,,,,,2023-08-01 23:36:46.549898
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-01T23:35:00.000Z,8.38780831187202e-06,127508857.79092222,-20.0343,0.73932304,-0.79948227,6.24426232,9.48683324,-2.4600351,-17.23598379,4943328949.120532,0.4178,4945359852.31,,2023-08-01T23:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-01 23:36:46.549898
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-01T23:35:00.000Z,29410.02902378167,204365696.49322486,24.7006,0.73473187,0.73248196,0.66040198,-3.90992313,7.8266324,1.16604833,4760312819.186682,0.4025,4760312819.19,,2023-08-01T23:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-01 23:36:46.549898
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445387.0,19445387.0,False,,1,,,,2023-08-01T23:36:00.000Z,29455.89509148528,17347150934.547783,48.5498,0.88062655,0.84535076,0.8004465,-3.6520323,8.0486381,1.36973228,572781279485.3317,48.3922,618573796921.19,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
1,1027,Ethereum,ETH,ethereum,7202,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120175839.62777206,120175839.62777206,True,,2,,,,2023-08-01T23:36:00.000Z,1869.2834763323328,7349443225.006868,67.2787,1.15450208,0.72207519,0.6235037,-3.39218072,-1.95406485,-1.87400136,224642711270.5587,18.9792,224642711270.56,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
2,825,Tether USDt,USDT,tether,58274,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-01T23:36:00.000Z,0.9995828368059402,26247724059.07673,43.1512,0.00463657,-0.0326384,-0.01706861,-0.06055494,-0.07211945,-0.07456029,83860494606.97827,7.0871,86670087181.84,,2023-08-01T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-01 23:37:46.664362
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855104.24881595,153855104.24881595,False,,4,,,,2023-08-01T23:36:00.000Z,247.05882869470412,812788534.3905903,-25.6421,0.5407248,2.38500773,3.89139242,0.3681718,-19.65821529,-24.25657528,38011261844.41406,3.211,38011261844.41,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-01T23:36:00.000Z,0.7063756010322491,1421965699.0142798,-4.373,0.43837331,0.9872715,-0.69645203,45.5411542,34.71346208,52.22197927,37221651019.07195,3.1473,70637560103.22,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26281962554.437496,26281962554.437496,False,,6,,,,2023-08-01T23:36:00.000Z,1.0001532065953154,4026959102.7377777,45.3951,0.01168309,0.00865851,0.02726021,0.00192293,0.01951758,0.00664534,26285989124.438667,2.2211,26285989124.44,,2023-08-01T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-01 23:37:46.664362
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140417426383.7052,140417426383.7052,True,,7,,,,2023-08-01T23:36:00.000Z,0.07782724496011863,365324286.3444711,5.3717,0.40118817,0.0301177,-4.52456035,14.32225607,7.19040595,-2.56711974,10928301439.83405,0.9234,10928301439.83,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35011261479.763,36030277985.671,False,,8,,,,2023-08-01T23:36:00.000Z,0.30899804086223864,251093109.67558593,28.3068,0.75313984,0.47144086,1.63107413,5.79853475,-18.27978137,-21.72751279,10818411205.36233,0.9141,13904911838.8,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404509795.6171484,553867964.1662365,True,,9,,,,2023-08-01T23:36:00.000Z,23.899373150112684,419132483.77947617,11.3102,1.28378872,0.76431721,2.97827507,22.58043573,12.31748958,8.0276266,9667530548.330046,0.8167,13237097151.5,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600245415.98079,89600247977.04501,True,,10,71659659264.0,5621485451.673075,,2023-08-01T23:36:00.000Z,0.07844700225217463,213261464.4425035,-15.6936,0.43894961,0.45174503,-4.19438179,3.34663258,-5.07332973,13.42578928,7028870653.942844,0.5938,7028870854.85,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73492539.22743528,84000000.0,False,,11,,,,2023-08-01T23:36:00.000Z,93.66627601325742,764401947.1922928,44.7147,0.46184549,1.66510284,4.69155359,-17.31116578,-1.77010752,5.24811339,6883772464.192101,0.5817,7867967185.11,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-01T23:36:00.000Z,0.6967285463825412,293459863.11211985,31.8786,1.44300223,1.32323551,-1.55700061,2.27255508,-22.64431717,-30.93900878,6493140137.699944,0.5487,6967285463.83,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1211068314.6183484,1340547191.9235282,True,,13,,,,2023-08-01T23:36:00.000Z,5.182750943786648,123834019.21704347,14.746,0.76860283,1.45645736,0.24492667,-5.96692571,-1.91733042,-10.45975315,6276665450.578351,0.5302,6947722224.13,,2023-08-01T23:36:00.000Z,,,,,,2023-08-01 23:37:46.664362
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-01T23:36:00.000Z,8.38992240413151e-06,127560787.10381281,-20.0071,0.76708386,-0.77367326,6.23578036,9.53267267,-2.43336107,-17.22355333,4944574882.870909,0.4179,4946606297.93,,2023-08-01T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-01 23:37:46.664362
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-01T23:36:00.000Z,29407.888748613852,204382151.5384348,24.6962,0.7341238,0.72272815,0.66317784,-3.87880397,7.82125563,1.17002882,4759966393.846207,0.4022,4759966393.85,,2023-08-01T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-01 23:37:46.664362
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445387.0,19445387.0,False,,1,,,,2023-08-01T23:37:00.000Z,29453.589043747077,17413750698.490982,49.2314,0.88914054,0.83486038,0.77876978,-3.65674845,8.04284835,1.39933962,572736437494.6218,48.3884,618525369918.69,,2023-08-01T23:37:00.000Z,,,,,,2023-08-01 23:38:46.767013
1,1027,Ethereum,ETH,ethereum,7202,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120175839.62777206,120175839.62777206,True,,2,,,,2023-08-01T23:37:00.000Z,1868.872372225368,7395967812.489356,68.459,1.13904023,0.69256867,0.5975828,-3.40422888,-1.97257525,-1.85199426,224593306489.32977,18.9751,224593306489.33,,2023-08-01T23:37:00.000Z,,,,,,2023-08-01 23:38:46.767013
2,825,Tether USDt,USDT,tether,58274,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-01T23:37:00.000Z,0.9995980466072493,26334898303.794376,43.6388,0.0105169,-0.03061328,-0.02350913,-0.04731884,-0.08269827,-0.06482596,83861770640.75325,7.0831,86671405966.79,,2023-08-01T23:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-01 23:38:46.767013
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855104.24881595,153855104.24881595,False,,4,,,,2023-08-01T23:37:00.000Z,247.19747857837737,814336264.5576769,-25.523,0.60584788,2.42704983,3.94389385,0.50512252,-19.6130385,-24.21095459,38032593836.720695,3.2128,38032593836.72,,2023-08-01T23:37:00.000Z,,,,,,2023-08-01 23:38:46.767013
